company,url,listingNo,ListingAddr,ListingTittle,ExistOnHougarden,ExistOnOneroof
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780036,780036,"12A/34 Kingston Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780099,780099,"9F/57-59 Wakefield Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780122,780122,"A/83 Customs Street East, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780128,780128,"D Plan/83 Customs Street East, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780129,780129,"83 Customs Street East, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780131,780131,"C Plan/83 Customs Street East, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780133,780133,"B Plan /83 Customs Street East, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780164,780164,"9A/2 White Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780222,780222,"210/141 Pakenham Street West, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780223,780223,"1020/72 Nelson Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780234,780234,"37B/16 Gore Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780301,780301,"1808/8 Airedale Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780337,780337,"1801/32 Swanson Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780338,780338,"1901/32 Swanson Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780344,780344,"9E/14 Upper Queen Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780463,780463,"612/145 Nelson Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780530,780530,"213/79 Halsey Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780565,780565,"1208/39 Beach Road, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780567,780567,"15G/33 Mount Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780586,780586,"1505/79 Airedale Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780698,780698,"1108/15 Union Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780738,780738,"313/15 Union Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780759,780759,"1106/70 Anzac Avenue, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780800,780800,"7A/77-85 Victoria Street West, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780838,780838,"38A Liverpool Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780887,780887,"1703/38A Liverpool Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780889,780889,"1702/38A Liverpool Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780894,780894,"1501/38A Liverpool Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780897,780897,"1402/38A Liverpool Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780900,780900,"407/147 Nelson Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780907,780907,"510/145 Nelson Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780930,780930,"GH/57-59 Wakefield Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/apartment/780948,780948,"1005/53 Cook Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/house/778044,778044,"2A/120 Customs Street West, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/house/778765,778765,"906/27 Union Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/house/779751,779751,"1E/57/59 Wakefield Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/house/780678,780678,"16C/34 Kingston Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/townhouse/777760,777760,"3/55 Mahuhu Crescent, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/unit/766980,766980,"403/57 Mahuhu Crescent, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/city-centre/unit/770021,770021,"16/35 Albert Street, City Centre",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/eden-terrace/apartment/596115,596115,"45 Randolph Street, Eden Terrace",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/eden-terrace/apartment/596730,596730,"4D/45 Randolph Street, Eden Terrace",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/eden-terrace/apartment/775605,775605,"6O/45 Randolph Street, Eden Terrace",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/eden-terrace/apartment/779124,779124,"2/30 Norwich Street, Eden Terrace",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/eden-terrace/house/767623,767623,"GD/11 Charlotte Street, Eden Terrace",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/house/776678,776678,"36 Michaels Avenue, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/house/779536,779536,"53 Rockfield Road, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/house/779793,779793,"54A Greenpark Road, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/house/779795,779795,"44 Rockfield Road, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/house/780012,780012,"2 Marei Road, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/house/780500,780500,"1/19 Wilkinson Road, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/house/780737,780737,"30 Rockfield Road, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/townhouse/770376,770376,"3/28 Findlay Street, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/unit/780719,780719,"1/7 Raphoe Place, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/unit/780725,780725,"2/7 Raphoe Place, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/unit/780726,780726,"3/7 Raphoe Place, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/unit/780730,780730,"6/32B Ballarat Street, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/unit/780731,780731,"4/7 Raphoe Place, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/ellerslie/unit/780734,780734,"1-4/7 Raphoe Place, Ellerslie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/779631,779631,"1/34 Pah Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/780151,780151,"1/12A Buckley Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/780429,780429,"128B St Andrews Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/598825,598825,"106/468-472 Manukau Road, Epsom",,Yes,No
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/598826,598826,"107/468-472 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/598868,598868,"501/468-472 Manukau Road, Epsom",,Yes,No
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/598869,598869,"502/468-472 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/598870,598870,"503/468-472 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/598872,598872,"504/468-472 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/598873,598873,"505/468-472 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/771241,771241,"111/14-18 Edgerley Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/777568,777568,"B1-5C (PU405C)/223 Green Lane West, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/777569,777569,"B2-3L (PU503L)/223 Green Lane West, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/779173,779173,"407A/223 Greenlane Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/apartment/781042,781042,"PU406J/AU500 Green Lane West, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/754788,754788,"89 King George Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/764943,764943,"23 Wapiti Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/767661,767661,"Level 2, Unit 203/468-472 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/770760,770760,"171 St Andrews Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/774495,774495,"19 Kipling Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/774846,774846,"44D Mountain Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/775290,775290,"38C Torrance Street, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/775527,775527,"8A Kipling Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/776159,776159,"93 Owens Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/777846,777846,"Lot 2/17 Fernleigh Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/777854,777854,"198 St Andrews Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/779090,779090,"11 Onslow Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/779180,779180,"21 Inverary Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/779394,779394,"32 Torrance Street, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/779416,779416,"27 Inverary Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/779481,779481,"2/24 Bracken Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/779808,779808,"5 Maxfield Place, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/779812,779812,"34 Rowan Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/780425,780425,"20 Clive Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/780443,780443,"108 St Andrews Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/780729,780729,"46A Liverpool Street, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/house/780821,780821,"3 Lurline Avenue, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/townhouse/768815,768815,"30 Claude Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/townhouse/770452,770452,"22B Owens Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/townhouse/775281,775281,"Lot 4, 492 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/townhouse/775284,775284,"Lot 2, 492 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/townhouse/778456,778456,"40C Torrance Street, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/unit/774446,774446,"1/223 Manukau Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/unit/779701,779701,"5 Bloomfield Place, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom/unit/779852,779852,"2/90 Ranfurly Road, Epsom",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/epsom-south/house/780259,780259,"41 Fernleigh Avenue, Epsom South",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/freemans-bay/779998,779998,"9 Grattan Place, Freemans Bay",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/freemans-bay/house/779200,779200,"33 Hepburn Street, Freemans Bay",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/freemans-bay/house/779684,779684,"9 Anglesea Street, Freemans Bay",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/freemans-bay/unit/780303,780303,"7/145 Howe Street, Freemans Bay",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/glendowie/780347,780347,"132A Riddell Road, Glendowie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/glendowie/house/606581,606581,"381A Riddell Road, Glendowie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/glendowie/house/778720,778720,"8A Washington Avenue, Glendowie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/glendowie/house/778758,778758,"334 West Tamaki Road, Glendowie",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/auckland-city/glendowie/house/780149,780149,"1A Grantham Road, Glendowie",,Yes,Yes
